trip_id,route_id,service_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed,block_name
534817020,28,1,"East to Hemet Florida & Lincoln",,1,84693302,shp-28-01,0,0,02801
534818020,28,1,"East to Hemet Florida & Lincoln",,1,84710502,shp-28-01,0,0,02807
534819020,28,1,"East to Hemet Florida & Lincoln",,1,84710102,shp-28-01,0,0,02808
534820020,28,1,"East to Hemet Florida & Lincoln",,1,84710602,shp-28-01,0,0,02809
534821020,28,1,"East to Hemet Florida & Lincoln",,1,84709902,shp-28-01,0,0,02810
534822020,28,1,"East to Hemet Florida & Lincoln",,1,84710102,shp-28-01,0,0,02808
534823020,28,1,"East to Hemet Florida & Lincoln",,1,84709902,shp-28-01,0,0,02810
534824020,28,1,"East to Hemet Florida & Lincoln",,1,84710102,shp-28-01,0,0,02808
534825020,28,1,"East to Hemet Florida & Lincoln",,1,84710602,shp-28-01,0,0,02809
534839020,28,1,"East to Hemet Florida & Lincoln",,1,84698502,shp-28-01,0,0,02802
534840020,28,1,"East to Hemet Florida & Lincoln",,1,84692302,shp-28-01,0,0,01902
534841020,28,1,"East to Hemet Florida & Lincoln",,1,84698502,shp-28-01,0,0,02802
534842020,28,1,"East to Hemet Florida & Lincoln",,1,84694302,shp-28-01,0,0,02803
534843020,28,1,"East to Hemet Florida & Lincoln",,1,84708602,shp-28-01,0,0,02806
534844020,28,1,"East to Hemet Florida & Lincoln",,1,84710502,shp-28-01,0,0,02807
534845020,28,1,"East to Hemet Florida & Lincoln",,1,84710602,shp-28-01,0,0,02809
534846020,28,1,"East to Hemet Florida & Lincoln",,1,84710502,shp-28-01,0,0,02807
534847020,28,1,"East to Hemet Florida & Lincoln",,1,84710002,shp-28-01,0,0,02812
534848020,28,1,"East to Hemet Florida & Lincoln",,1,84710202,shp-28-01,0,0,02811
534858020,28,1,"East to Hemet Florida & State",,1,84709702,shp-28-02,0,0,01926
534486020,29,1,"West to Eastvale",,0,84693202,shp-29-56,0,0,02902
534487020,29,1,"West to Eastvale",,0,84692702,shp-29-56,0,0,02901
534488020,29,1,"West to Eastvale",,0,84693202,shp-29-56,0,0,02902
534489020,29,1,"West to Eastvale",,0,84692702,shp-29-56,0,0,02901
534490020,29,1,"West to Eastvale",,0,84693202,shp-29-56,0,0,02902
534491020,29,1,"West to Eastvale",,0,84692702,shp-29-56,0,0,02901
534492020,29,1,"West to Eastvale",,0,84710802,shp-29-56,0,0,02903
534493020,29,1,"West to Eastvale",,0,84710702,shp-29-56,0,0,02904
534494020,29,1,"West to Eastvale",,0,84710802,shp-29-56,0,0,02903
534495020,29,1,"West to Eastvale",,0,84702902,shp-29-56,0,0,02905
534496020,29,1,"West to Eastvale",,0,84710802,shp-29-56,0,0,02903
534497020,29,1,"West to Eastvale",,0,84702902,shp-29-56,0,0,02905
534498020,29,1,"West to Eastvale",,0,84710802,shp-29-56,0,0,02903
534499020,29,1,"East to Riverside",,1,84692702,shp-29-09,0,0,02901
534500020,29,1,"East to Riverside",,1,84693202,shp-29-09,0,0,02902
534501020,29,1,"East to Riverside",,1,84692702,shp-29-09,0,0,02901
534502020,29,1,"East to Riverside",,1,84693202,shp-29-09,0,0,02902
534503020,29,1,"East to Riverside",,1,84692702,shp-29-09,0,0,02901
534504020,29,1,"East to Riverside",,1,84693202,shp-29-09,0,0,02902
534505020,29,1,"East to Riverside",,1,84692702,shp-29-09,0,0,02901
534506020,29,1,"East to Riverside",,1,84710802,shp-29-09,0,0,02903
534507020,29,1,"East to Riverside",,1,84710702,shp-29-09,0,0,02904
534508020,29,1,"East to Riverside",,1,84710802,shp-29-09,0,0,02903
534509020,29,1,"East to Riverside",,1,84702902,shp-29-09,0,0,02905
534510020,29,1,"East to Riverside",,1,84710802,shp-29-09,0,0,02903
535816020,3,1,"South to Corona",,0,84448402,shp-3-62,0,0,00311
535817020,3,1,"South to Corona",,0,84448402,shp-3-62,0,0,00311
535818020,3,1,"South to Corona",,0,84448402,shp-3-62,0,0,00311
535819020,3,1,"South to Corona",,0,84448402,shp-3-62,0,0,00311
535820020,3,1,"South to Corona",,0,84451502,shp-3-62,0,0,00312
535821020,3,1,"South to Corona",,0,84451502,shp-3-62,0,0,00312
535822020,3,1,"South to Corona",,0,84451502,shp-3-62,0,0,00312
535809020,3,1,"North to Eastvale",,1,84451502,shp-3-11,0,0,00312
535810020,3,1,"North to Eastvale",,1,84448402,shp-3-11,0,0,00311
535811020,3,1,"North to Eastvale",,1,84448402,shp-3-11,0,0,00311
535812020,3,1,"North to Eastvale",,1,84448402,shp-3-11,0,0,00311
535813020,3,1,"North to Eastvale",,1,84451502,shp-3-11,0,0,00312
535814020,3,1,"North to Eastvale",,1,84451502,shp-3-11,0,0,00312
535815020,3,1,"North to Eastvale",,1,84451502,shp-3-11,0,0,00312
535926020,30,1,"East to Perris Station Transit Center",,1,84450902,shp-30-03,0,0,03011
535927020,30,1,"East to Perris Station Transit Center",,1,84450902,shp-30-03,0,0,03011
535928020,30,1,"East to Perris Station Transit Center",,1,84450902,shp-30-03,0,0,03011
535929020,30,1,"East to Perris Station Transit Center",,1,84451602,shp-30-03,0,0,03012
535930020,30,1,"East to Perris Station Transit Center",,1,84451602,shp-30-03,0,0,03012
535931020,30,1,"East to Perris Station Transit Center",,1,84451602,shp-30-03,0,0,03012
535932020,30,1,"East to Perris Station Transit Center",,1,84451602,shp-30-03,0,0,03012
535933020,30,1,"East to Perris Station Transit Center",,1,84451602,shp-30-03,0,0,03012
535735020,31,1,"South to Hemet Valley Mall",,0,84449402,shp-31-52,0,0,03111
535737020,31,1,"South to Hemet Valley Mall",,0,84451102,shp-31-52,0,0,03113
535739020,31,1,"South to Hemet Valley Mall",,0,84449002,shp-31-52,0,0,04211
535740020,31,1,"South to Hemet Valley Mall",,0,84451402,shp-31-52,0,0,03112
535742020,31,1,"South to Hemet Valley Mall",,0,84454502,shp-31-52,0,0,03114
535744020,31,1,"South to Hemet Valley Mall",,0,84454602,shp-31-52,0,0,03116
535747020,31,1,"South to Hemet Valley Mall",,0,84454802,shp-31-52,0,0,03117
535748020,31,1,"South to Hemet Valley Mall",,0,84454202,shp-31-52,0,0,03115
535751020,31,1,"South to Hemet Valley Mall",,0,84454502,shp-31-52,0,0,03114
535753020,31,1,"South to Hemet Valley Mall",,0,84454602,shp-31-52,0,0,03116
535754020,31,1,"South to Hemet Valley Mall",,0,84454802,shp-31-52,0,0,03117
535734020,31,1,"North to Beaumont and Moreno Valley Mall",,1,84449002,shp-31-02,0,0,04211
535736020,31,1,"North to Beaumont and Moreno Valley Mall",,1,84451402,shp-31-02,0,0,03112
535738020,31,1,"North to Beaumont and Moreno Valley Mall",,1,84449402,shp-31-02,0,0,03111
535741020,31,1,"North to Beaumont and Moreno Valley Mall",,1,84451102,shp-31-02,0,0,03113
535743020,31,1,"North to Beaumont and Moreno Valley Mall",,1,84451202,shp-31-02,0,0,04212
535745020,31,1,"North to Beaumont and Moreno Valley Mall",,1,84454202,shp-31-02,0,0,03115
535746020,31,1,"North to Beaumont and Moreno Valley Mall",,1,84454502,shp-31-02,0,0,03114
535749020,31,1,"North to Beaumont and Moreno Valley Mall",,1,84454602,shp-31-02,0,0,03116
535750020,31,1,"North to Beaumont and Moreno Valley Mall",,1,84454802,shp-31-02,0,0,03117
535752020,31,1,"North to Beaumont and Moreno Valley Mall",,1,84454202,shp-31-02,0,0,03115
535834020,32,1,"South to Hemet Valley Mall",,0,84449202,shp-32-53,0,0,03211
535835020,32,1,"South to Hemet Valley Mall",,0,84449302,shp-32-53,0,0,03212
535836020,32,1,"South to Hemet Valley Mall",,0,84449202,shp-32-53,0,0,03211
535837020,32,1,"South to Hemet Valley Mall",,0,84449302,shp-32-53,0,0,03212
535838020,32,1,"South to Hemet Valley Mall",,0,84449202,shp-32-53,0,0,03211
535839020,32,1,"South to Hemet Valley Mall",,0,84449302,shp-32-53,0,0,03212
535840020,32,1,"South to Hemet Valley Mall",,0,84449202,shp-32-53,0,0,03211
535841020,32,1,"South to Hemet Valley Mall",,0,84449302,shp-32-53,0,0,03212
535842020,32,1,"South to Hemet Valley Mall",,0,84449202,shp-32-53,0,0,03211
535843020,32,1,"South to Hemet Valley Mall",,0,84449302,shp-32-53,0,0,03212
535844020,32,1,"South to Hemet Valley Mall",,0,84449202,shp-32-53,0,0,03211
535823020,32,1,"North to MSJC-San Jacinto",,1,84449302,shp-32-03,0,0,03212
535824020,32,1,"North to MSJC-San Jacinto",,1,84449302,shp-32-03,0,0,03212
535825020,32,1,"North to MSJC-San Jacinto",,1,84449202,shp-32-03,0,0,03211
535826020,32,1,"North to MSJC-San Jacinto",,1,84449302,shp-32-03,0,0,03212
535827020,32,1,"North to MSJC-San Jacinto",,1,84449202,shp-32-03,0,0,03211
535828020,32,1,"North to MSJC-San Jacinto",,1,84449302,shp-32-03,0,0,03212
535829020,32,1,"North to MSJC-San Jacinto",,1,84449202,shp-32-03,0,0,03211
535830020,32,1,"North to MSJC-San Jacinto",,1,84449302,shp-32-03,0,0,03212
535831020,32,1,"North to MSJC-San Jacinto",,1,84449202,shp-32-03,0,0,03211
535832020,32,1,"North to MSJC-San Jacinto",,1,84449302,shp-32-03,0,0,03212
535833020,32,1,"North to MSJC-San Jacinto",,1,84449202,shp-32-03,0,0,03211
535885020,33,1,"West to Hemet Valley Mall",,0,84450802,shp-33-52,0,0,03311
535886020,33,1,"West to Hemet Valley Mall",,0,84450802,shp-33-52,0,0,03311
535887020,33,1,"West to Hemet Valley Mall",,0,84450802,shp-33-52,0,0,03311
535888020,33,1,"West to Hemet Valley Mall",,0,84450802,shp-33-52,0,0,03311
535889020,33,1,"West to Hemet Valley Mall",,0,84450802,shp-33-52,0,0,03311
535890020,33,1,"West to Hemet Valley Mall",,0,84450802,shp-33-52,0,0,03311
535879020,33,1,"East to East Hemet",,1,84450802,shp-33-01,0,0,03311
535880020,33,1,"East to East Hemet",,1,84450802,shp-33-01,0,0,03311
535881020,33,1,"East to East Hemet",,1,84450802,shp-33-01,0,0,03311
535882020,33,1,"East to East Hemet",,1,84450802,shp-33-01,0,0,03311
535883020,33,1,"East to East Hemet",,1,84450802,shp-33-01,0,0,03311
535884020,33,1,"East to East Hemet",,1,84450802,shp-33-01,0,0,03311
535725020,40,1,"West to Lake Elsinore Walmart",,0,84450502,shp-40-52,0,0,04012
535726020,40,1,"West to Lake Elsinore Walmart",,0,84450302,shp-40-52,0,0,04011
535727020,40,1,"West to Lake Elsinore Walmart",,0,84450502,shp-40-52,0,0,04012
535728020,40,1,"West to Lake Elsinore Walmart",,0,84450302,shp-40-52,0,0,04011
535729020,40,1,"West to Lake Elsinore Walmart",,0,84450502,shp-40-52,0,0,04012
535730020,40,1,"West to Lake Elsinore Walmart",,0,84450302,shp-40-52,0,0,04011
535731020,40,1,"West to Lake Elsinore Walmart",,0,84450502,shp-40-52,0,0,04012
535732020,40,1,"West to Lake Elsinore Walmart",,0,84454402,shp-40-52,0,0,04013
535733020,40,1,"West to Lake Elsinore Walmart",,0,84450502,shp-40-52,0,0,04012
535716020,40,1,"East to Cherry Hills & Bradley",,1,84454402,shp-40-02,0,0,04013
535717020,40,1,"East to Cherry Hills & Bradley",,1,84450302,shp-40-02,0,0,04011
535718020,40,1,"East to Cherry Hills & Bradley",,1,84450502,shp-40-02,0,0,04012
535719020,40,1,"East to Cherry Hills & Bradley",,1,84450302,shp-40-02,0,0,04011
535720020,40,1,"East to Cherry Hills & Bradley",,1,84450502,shp-40-02,0,0,04012
535721020,40,1,"East to Cherry Hills & Bradley",,1,84450302,shp-40-02,0,0,04011
535722020,40,1,"East to Cherry Hills & Bradley",,1,84450502,shp-40-02,0,0,04012
535723020,40,1,"East to Cherry Hills & Bradley",,1,84450302,shp-40-02,0,0,04011
535724020,40,1,"East to Cherry Hills & Bradley",,1,84450502,shp-40-02,0,0,04012
535782020,41,1,"West to Mead Valley",,0,84449102,shp-41-51,0,0,04111
535783020,41,1,"West to Mead Valley",,0,84449102,shp-41-51,0,0,04111
535784020,41,1,"West to Mead Valley",,0,84449102,shp-41-51,0,0,04111
535785020,41,1,"West to Mead Valley",,0,84449102,shp-41-51,0,0,04111
535786020,41,1,"West to Mead Valley",,0,84449102,shp-41-51,0,0,04111
535787020,41,1,"West to Mead Valley",,0,84449102,shp-41-51,0,0,04111
535788020,41,1,"West to Mead Valley",,0,84454902,shp-41-51,0,0,04112
535775020,41,1,"East to Riverside University Med Ctr",,1,84454902,shp-41-01,0,0,04112
535776020,41,1,"East to Riverside University Med Ctr",,1,84449102,shp-41-01,0,0,04111
535777020,41,1,"East to Riverside University Med Ctr",,1,84449102,shp-41-01,0,0,04111
535778020,41,1,"East to Riverside University Med Ctr",,1,84449102,shp-41-01,0,0,04111
535779020,41,1,"East to Riverside University Med Ctr",,1,84449102,shp-41-01,0,0,04111
535780020,41,1,"East to Riverside University Med Ctr",,1,84449102,shp-41-01,0,0,04111
535781020,41,1,"East to Riverside University Med Ctr",,1,84449102,shp-41-01,0,0,04111
535873020,42,1,"West to Hemet Valley Mall",,0,84449002,shp-42-53,0,0,04211
535874020,42,1,"West to Hemet Valley Mall",,0,84451202,shp-42-53,0,0,04212
535875020,42,1,"West to Hemet Valley Mall",,0,84451202,shp-42-53,0,0,04212
535876020,42,1,"West to Hemet Valley Mall",,0,84449002,shp-42-53,0,0,04211
535877020,42,1,"West to Hemet Valley Mall",,0,84449002,shp-42-53,0,0,04211
535878020,42,1,"West to Hemet Valley Mall",,0,84449002,shp-42-53,0,0,04211
535867020,42,1,"East to Soboba Casino",,1,84449002,shp-42-03,0,0,04211
535868020,42,1,"East to Soboba Casino",,1,84451202,shp-42-03,0,0,04212
535869020,42,1,"East to Soboba Casino",,1,84449002,shp-42-03,0,0,04211
535870020,42,1,"East to Soboba Casino",,1,84451202,shp-42-03,0,0,04212
535871020,42,1,"East to Soboba Casino",,1,84449002,shp-42-03,0,0,04211
535872020,42,1,"East to Soboba Casino",,1,84449002,shp-42-03,0,0,04211
534456020,49,1,"West to Country Village & Fontana",,0,84693502,shp-49-53,0,0,04901
534457020,49,1,"West to Country Village & Fontana",,0,84694702,shp-49-53,0,0,04902
534458020,49,1,"West to Country Village & Fontana",,0,84693502,shp-49-53,0,0,04901
534459020,49,1,"West to Country Village & Fontana",,0,84711002,shp-49-53,0,0,04903
534460020,49,1,"West to Country Village & Fontana",,0,84711102,shp-49-53,0,0,04905
534461020,49,1,"West to Country Village & Fontana",,0,84710902,shp-49-53,0,0,04904
534462020,49,1,"West to Country Village & Fontana",,0,84711102,shp-49-53,0,0,04905
534463020,49,1,"West to Country Village & Fontana",,0,84711102,shp-49-53,0,0,04905
534464020,49,1,"West to Country Village & Fontana",,0,84710902,shp-49-53,0,0,04904
534465020,49,1,"West to Country Village & Fontana",,0,84711102,shp-49-53,0,0,04905
534481020,49,1,"West to Country Village & Fontana",,0,84694702,shp-49-53,0,0,04902
534482020,49,1,"West to Country Village & Fontana",,0,84693502,shp-49-53,0,0,04901
534483020,49,1,"West to Country Village & Fontana",,0,84693502,shp-49-53,0,0,04901
534484020,49,1,"West to Country Village & Fontana",,0,84710902,shp-49-53,0,0,04904
534485020,49,1,"West to Country Village & Fontana",,0,84710902,shp-49-53,0,0,04904
534466020,49,1,"East to Riverside",,1,84694702,shp-49-03,0,0,04902
534467020,49,1,"East to Riverside",,1,84693502,shp-49-03,0,0,04901
534468020,49,1,"East to Riverside",,1,84694702,shp-49-03,0,0,04902
534469020,49,1,"East to Riverside",,1,84693502,shp-49-03,0,0,04901
534470020,49,1,"East to Riverside",,1,84711002,shp-49-03,0,0,04903
534471020,49,1,"East to Riverside",,1,84710902,shp-49-03,0,0,04904
534472020,49,1,"East to Riverside",,1,84710902,shp-49-03,0,0,04904
534473020,49,1,"East to Riverside",,1,84711102,shp-49-03,0,0,04905
534474020,49,1,"East to Riverside",,1,84710902,shp-49-03,0,0,04904
534475020,49,1,"East to Riverside",,1,84710902,shp-49-03,0,0,04904
534476020,49,1,"East to Riverside",,1,84693502,shp-49-03,0,0,04901
534477020,49,1,"East to Riverside",,1,84693502,shp-49-03,0,0,04901
534478020,49,1,"East to Riverside",,1,84711102,shp-49-03,0,0,04905
534479020,49,1,"East to Riverside",,1,84711102,shp-49-03,0,0,04905
534480020,49,1,"East to Riverside",,1,84694702,shp-49-03,0,0,04902
535918020,61,1,"South To Temecula Promenade Mall",,0,84450702,shp-61-56,0,0,06113
535919020,61,1,"South To Temecula Promenade Mall",,0,84448902,shp-61-56,0,0,06112
535920020,61,1,"South To Temecula Promenade Mall",,0,84448802,shp-61-56,0,0,06111
535921020,61,1,"South To Temecula Promenade Mall",,0,84454702,shp-61-56,0,0,06114
535922020,61,1,"South To Temecula Promenade Mall",,0,84448802,shp-61-56,0,0,06111
535923020,61,1,"South To Temecula Promenade Mall",,0,84450702,shp-61-56,0,0,06113
535924020,61,1,"South To Temecula Promenade Mall",,0,84454702,shp-61-56,0,0,06114
535925020,61,1,"South To Temecula Promenade Mall",,0,84448802,shp-61-56,0,0,06111
535909020,61,1,"North To Perris Station Transit Center",,1,84450702,shp-61-07,0,0,06113
535910020,61,1,"North To Perris Station Transit Center",,1,84448802,shp-61-07,0,0,06111
535911020,61,1,"North To Perris Station Transit Center",,1,84450702,shp-61-07,0,0,06113
535912020,61,1,"North To Perris Station Transit Center",,1,84448902,shp-61-07,0,0,06112
535913020,61,1,"North To Perris Station Transit Center",,1,84454702,shp-61-07,0,0,06114
535914020,61,1,"North To Perris Station Transit Center",,1,84450702,shp-61-07,0,0,06113
535915020,61,1,"North To Perris Station Transit Center",,1,84448802,shp-61-07,0,0,06111
535916020,61,1,"North To Perris Station Transit Center",,1,84454702,shp-61-07,0,0,06114
535917020,61,1,"North To Perris Station Transit Center",,1,84448802,shp-61-07,0,0,06111
535943020,74,1,"West to Perris Station Transit Center",,0,84451302,shp-74-51,0,0,07414
535944020,74,1,"West to Perris Station Transit Center",,0,84448302,shp-74-51,0,0,07411
535945020,74,1,"West to Perris Station Transit Center",,0,84449702,shp-74-51,0,0,07412
535946020,74,1,"West to Perris Station Transit Center",,0,84449802,shp-74-51,0,0,07413
535947020,74,1,"West to Perris Station Transit Center",,0,84449702,shp-74-51,0,0,07412
535948020,74,1,"West to Perris Station Transit Center",,0,84449802,shp-74-51,0,0,07413
535949020,74,1,"West to Perris Station Transit Center",,0,84451302,shp-74-51,0,0,07414
535950020,74,1,"West to Perris Station Transit Center",,0,84455002,shp-74-51,0,0,07415
535951020,74,1,"West to Perris Station Transit Center",,0,84449802,shp-74-51,0,0,07413
535952020,74,1,"West to Perris Station Transit Center",,0,84449602,shp-74-51,0,0,07416
535934020,74,1,"East to MSJC-San Jacinto",,1,84449602,shp-74-01,0,0,07416
535935020,74,1,"East to MSJC-San Jacinto",,1,84455002,shp-74-01,0,0,07415
535936020,74,1,"East to MSJC-San Jacinto",,1,84449802,shp-74-01,0,0,07413
535937020,74,1,"East to MSJC-San Jacinto",,1,84449802,shp-74-01,0,0,07413
535938020,74,1,"East to MSJC-San Jacinto",,1,84451302,shp-74-01,0,0,07414
535939020,74,1,"East to MSJC-San Jacinto",,1,84449702,shp-74-01,0,0,07412
535940020,74,1,"East to MSJC-San Jacinto",,1,84449802,shp-74-01,0,0,07413
535941020,74,1,"East to MSJC-San Jacinto",,1,84451302,shp-74-01,0,0,07414
535942020,74,1,"East to MSJC-San Jacinto",,1,84449702,shp-74-01,0,0,07412
535900020,79,1,"South to Temecula",,0,84450002,shp-79-59,0,0,07912
535901020,79,1,"South to Temecula",,0,84448602,shp-79-59,0,0,07911
535902020,79,1,"South to Temecula",,0,84450602,shp-79-59,0,0,07913
535903020,79,1,"South to Temecula",,0,84448602,shp-79-59,0,0,07911
535904020,79,1,"South to Temecula",,0,84450602,shp-79-59,0,0,07913
535905020,79,1,"South to Temecula",,0,84450002,shp-79-59,0,0,07912
535906020,79,1,"South to Temecula",,0,84448602,shp-79-59,0,0,07911
535907020,79,1,"South to Temecula",,0,84450602,shp-79-59,0,0,07913
535908020,79,1,"South to Temecula",,0,84450002,shp-79-59,0,0,07912
535891020,79,1,"North to Hemet & MSJC San Jacinto",,1,84448602,shp-79-07,0,0,07911
535892020,79,1,"North to Hemet & MSJC San Jacinto",,1,84450002,shp-79-07,0,0,07912
535893020,79,1,"North to Hemet & MSJC San Jacinto",,1,84448602,shp-79-07,0,0,07911
535894020,79,1,"North to Hemet & MSJC San Jacinto",,1,84450002,shp-79-07,0,0,07912
535895020,79,1,"North to Hemet & MSJC San Jacinto",,1,84450602,shp-79-07,0,0,07913
535896020,79,1,"North to Hemet & MSJC San Jacinto",,1,84450602,shp-79-07,0,0,07913
535897020,79,1,"North to Hemet & MSJC San Jacinto",,1,84450002,shp-79-07,0,0,07912
535898020,79,1,"North to Hemet & MSJC San Jacinto",,1,84448602,shp-79-07,0,0,07911
535899020,79,1,"North to Hemet & MSJC San Jacinto",,1,84450602,shp-79-07,0,0,07913
535856020,8,1,"Counterclockwise to Wildomar & Lake Elsinore",,0,84448702,shp-8-14,0,0,00811
535857020,8,1,"Counterclockwise to Wildomar & Lake Elsinore",,0,84448702,shp-8-14,0,0,00811
535858020,8,1,"Counterclockwise to Wildomar & Lake Elsinore",,0,84449502,shp-8-14,0,0,00812
535859020,8,1,"Counterclockwise to Wildomar & Lake Elsinore",,0,84451002,shp-8-14,0,0,00813
535860020,8,1,"Counterclockwise to Wildomar & Lake Elsinore",,0,84448702,shp-8-14,0,0,00811
535861020,8,1,"Counterclockwise to Wildomar & Lake Elsinore",,0,84449502,shp-8-14,0,0,00812
535862020,8,1,"Counterclockwise to Wildomar & Lake Elsinore",,0,84451002,shp-8-14,0,0,00813
535863020,8,1,"Counterclockwise to Wildomar & Lake Elsinore",,0,84448502,shp-8-14,0,0,00911
535864020,8,1,"Counterclockwise to Wildomar & Lake Elsinore",,0,84448702,shp-8-14,0,0,00811
535865020,8,1,"Counterclockwise to Wildomar & Lake Elsinore",,0,84451002,shp-8-14,0,0,00813
535866020,8,1,"Counterclockwise to Wildomar",,0,84451302,shp-8-15,0,0,07414
535845020,8,1,"Clockwise to Wildomar & Lake Elsinore",,1,84448502,shp-8-60,0,0,00911
535846020,8,1,"Clockwise to Wildomar & Lake Elsinore",,1,84449502,shp-8-60,0,0,00812
535847020,8,1,"Clockwise to Wildomar & Lake Elsinore",,1,84451002,shp-8-60,0,0,00813
535848020,8,1,"Clockwise to Wildomar & Lake Elsinore",,1,84448702,shp-8-60,0,0,00811
535849020,8,1,"Clockwise to Wildomar & Lake Elsinore",,1,84449502,shp-8-60,0,0,00812
535850020,8,1,"Clockwise to Wildomar & Lake Elsinore",,1,84451002,shp-8-60,0,0,00813
535851020,8,1,"Clockwise to Wildomar & Lake Elsinore",,1,84448502,shp-8-60,0,0,00911
535852020,8,1,"Clockwise to Wildomar & Lake Elsinore",,1,84448702,shp-8-60,0,0,00811
535853020,8,1,"Clockwise to Wildomar & Lake Elsinore",,1,84451002,shp-8-60,0,0,00813
535854020,8,1,"Clockwise to Wildomar & Lake Elsinore",,1,84451302,shp-8-60,0,0,07414
535855020,8,1,"Clockwise to Wildomar & Lake Elsinore",,1,84448702,shp-8-60,0,0,00811
535953020,9,1,"South to Lake Elsinore  ",,0,84449502,shp-9-51,0,0,00812
535955020,9,1,"South to Lake Elsinore  ",,0,84451002,shp-9-51,0,0,00813
535957020,9,1,"South to Lake Elsinore  ",,0,84448502,shp-9-51,0,0,00911
535959020,9,1,"South to Lake Elsinore  ",,0,84448502,shp-9-51,0,0,00911
535961020,9,1,"South to Lake Elsinore  ",,0,84448502,shp-9-51,0,0,00911
535963020,9,1,"South to Lake Elsinore  ",,0,84448502,shp-9-51,0,0,00911
535965020,9,1,"South to Lake Elsinore  ",,0,84448702,shp-9-51,0,0,00811
535967020,9,1,"South to Lake Elsinore  ",,0,84449502,shp-9-51,0,0,00812
535969020,9,1,"South to Lake Elsinore  ",,0,84451302,shp-9-51,0,0,07414
535971020,9,1,"South to Lake Elsinore  ",,0,84448502,shp-9-51,0,0,00911
535973020,9,1,"South to Lake Elsinore  ",,0,84450702,shp-9-51,0,0,06113
535954020,9,1,"North to Perris",,1,84448902,shp-9-01,0,0,06112
535956020,9,1,"North to Perris",,1,84448502,shp-9-01,0,0,00911
535958020,9,1,"North to Perris",,1,84448502,shp-9-01,0,0,00911
535960020,9,1,"North to Perris",,1,84448502,shp-9-01,0,0,00911
535962020,9,1,"North to Perris",,1,84448502,shp-9-01,0,0,00911
535964020,9,1,"North to Perris",,1,84448702,shp-9-01,0,0,00811
535966020,9,1,"North to Perris",,1,84449502,shp-9-01,0,0,00812
535968020,9,1,"North to Perris",,1,84449502,shp-9-01,0,0,00812
535970020,9,1,"North to Perris",,1,84448502,shp-9-01,0,0,00911
535972020,9,1,"North to Perris",,1,84448502,shp-9-01,0,0,00911
535974020,9,1,"North to Perris",,1,84451002,shp-9-01,0,0,00813
534541010,1,2,"West to West Corona Metrolink",,0,84719901,shp-1-5h,0,0,00119
534544010,1,2,"West to Corona 6th & Smith",,0,84719401,shp-1-5g,2,2,00120
534546010,1,2,"West to Corona 6th & Smith",,0,84720201,shp-1-5j,0,0,01304
534550010,1,2,"West to Corona 6th & Smith",,0,84720301,shp-1-5g,2,2,00123
534551010,1,2,"West to Corona 6th & Smith",,0,84718301,shp-1-5g,2,2,00117
534553010,1,2,"West to Corona 6th & Smith",,0,84721101,shp-1-5j,0,0,00129
534555010,1,2,"West to Corona 6th & Smith",,0,84720101,shp-1-5g,2,2,00131
534558010,1,2,"West to Corona 6th & Smith",,0,84720301,shp-1-5g,2,2,00123
534560010,1,2,"West to Corona 6th & Smith",,0,84719701,shp-1-5i,2,2,00112
534562010,1,2,"West to Corona 6th & Smith",,0,84719401,shp-1-62,0,0,00120
534564010,1,2,"West to Corona 6th & Smith",,0,84720901,shp-1-5g,2,2,00121
534565010,1,2,"West to West Corona Metrolink",,0,84711801,shp-1-5e,0,0,00101
534567010,1,2,"West to Corona 6th & Smith",,0,84712501,shp-1-5g,2,2,00103
534568010,1,2,"West to West Corona Metrolink",,0,84721901,shp-1-5h,0,0,00127
534570010,1,2,"West to Corona 6th & Smith",,0,84718601,shp-1-5g,2,2,00106
534572010,1,2,"West to Corona 6th & Smith",,0,84720701,shp-1-5g,2,2,00126
534574010,1,2,"West to Corona 6th & Smith",,0,84717301,shp-1-5g,2,2,00107
534576010,1,2,"West to West Corona Metrolink",,0,84718901,shp-1-5e,0,0,00128
534577010,1,2,"West to West Corona Metrolink",,0,84718601,shp-1-5h,0,0,00106
534579010,1,2,"West to Corona 6th & Smith",,0,84725601,shp-1-5j,0,0,00133
534582010,1,2,"West to Corona 6th & Smith",,0,84718401,shp-1-5g,2,2,00113
534586010,1,2,"West to Corona 6th & Smith",,0,84716901,shp-1-5g,2,2,00104
534587010,1,2,"West to Corona 6th & Smith",,0,84712601,shp-1-5i,2,2,00105
534589010,1,2,"West to Corona 6th & Smith",,0,84717601,shp-1-5g,2,2,00111
534591010,1,2,"West to Corona 6th & Smith",,0,84720501,shp-1-5j,0,0,00132
534592010,1,2,"West to West Corona Metrolink",,0,84712501,shp-1-5l,0,0,00103
534593010,1,2,"West to West Corona Metrolink",,0,84721001,shp-1-5h,0,0,00109
534595010,1,2,"West to Corona 6th & Smith",,0,84720001,shp-1-5j,0,0,00125
534599010,1,2,"West to Corona 6th & Smith",,0,84716701,shp-1-5n,2,2,00102
534600010,1,2,"West to Corona 6th & Smith",,0,84719601,shp-1-62,0,0,00122
534625010,1,2,"West to Corona 6th & Smith",,0,84718101,shp-1-5g,2,2,00114
534626010,1,2,"West to Corona 6th & Smith",,0,84720801,shp-1-5g,2,2,00115
